# Structure Index | Reference Forces (eV/Å) for each atom
Structure 0:
    0.2628990800    -0.2422635200     1.1747603700
    0.8283584000    -0.5833541200    -0.7100243200
    1.1548205100     0.2154372000    -0.4210791500
    0.7093885000     0.2514263800     0.7236831100
    0.5511473700    -0.5652483600     1.0498402300
   -0.5898836300    -0.3715912300    -0.3881381000
    0.0386378000     0.2963600400     0.3090718300
   -0.1529483000     0.7837950000    -0.7918228700
   -0.4777663400    -0.2527987100    -1.1702059500
    0.4973560100     0.8043992100     0.4279447000
    0.9945662700     0.4498000600    -1.3002807800
   -0.4188765900    -0.1806866000     0.2069853100
    0.8961385900     0.6044958100    -0.6342803900
   -0.0643822800    -0.2596205100    -0.3232394600
    0.3998843700    -0.0605644500    -0.1508321600
   -0.0804898700    -0.5405857700     0.7989397700
    1.2206837600     0.0545416300     1.1173262900
    0.3443821500     0.3693730900    -0.3862849600
   -0.4597250900    -0.2009684600     0.4912661700
   -0.1824310900    -0.1272220700     0.1734871200
   -0.1950255400     0.0875212000    -0.9558678700
   -0.8266415600     0.3247740700    -0.0087504900
   -0.0107439200    -0.8747639800    -0.9007185000
    0.0073335100    -1.3544281600     1.3869547200
    0.7622092400     0.0309243200     0.8387221000
   -0.9586397600     0.5691412000    -1.8123984300
   -1.1064286900    -0.6233754200    -1.0852206000

Structure 1:
    1.5530097000     0.3896011400     1.2120660800
    2.8559577600     1.0033987600    -0.9257724200
    0.9338834000    -0.0982308900    -3.0395993900
   -0.0017994100     1.3561892300     0.3983170700
   -0.9026920900     2.4226438800     2.1954187500
   -0.2023366900    -0.2070996500     0.2411019000
    0.4858246500     0.1126545400    -2.6689556600
    0.0591319900     1.6690950000    -0.6713574400
   -0.7121406600     1.3708608900    -0.2608397200
   -0.2756967300     0.9658609300    -4.3021896400
   -0.1506059600     0.8182562400     1.7236429700
    2.5006364800     0.6554846800    -2.1892718700
    0.4764841700     1.4678318300    -0.2536387600
   -2.5550764100    -1.5347470100    -0.8673392900
   -0.6897203300    -0.5478761600     2.0815391900
    0.1512152400    -0.0786323700     1.9150278000
   -3.2073505700    -0.3739409300     2.3597974300
    3.1965631000    -0.0071276000     0.4526937500
   -0.2480940500    -2.0631676800    -0.0328303500
    2.0327353600     0.1808402100    -0.6730110500
   -0.1130955700    -1.1802026800     0.7610905700
    0.2764886600    -1.2536160400     0.5556192400
   -4.1911448900     2.5749515500    -1.4612713100
   -0.5726128000    -0.0615441300     0.3724840200
   -2.2809442600    -1.6605745600    -0.4002781600
    0.0598719600    -0.9008622200     2.3347364500
    3.1063089600     1.1359872500     1.5279317200
   -2.9066869300    -2.3729206700    -2.6217503200
    0.8058937700    -0.2107724700    -1.0481013300
   -1.3659028500     2.7092042500    -0.8744970800
   -1.2448982100     0.5816944700     3.0886742800
    0.4237559000    -1.2835347500     2.1814014500
    1.2566603000     0.3985844800     1.2916266100
    1.8727137500    -3.0522321600     2.6413793500
   -3.1589395900     0.4189026300    -0.8197924200
   -0.3152025000     0.1409345100    -0.2785022300
   -0.0011962100     0.7458229100    -0.3132585500
   -1.5136554400    -0.7796223000     0.0655186500
   -0.9601822000     0.1183957400     0.0163289600
   -0.4232900300    -0.0360937700     0.0991229400
   -1.4111476600     1.4046924800    -0.4169216900
    0.4265529600    -1.4749070400     0.8711542200
    0.9949837700     2.8398225700     0.1705733700
   -0.3562636700    -0.2060254300    -0.1315078000
   -2.8643313300     0.5283696400    -1.3556877200
    0.4638062300    -0.9034153300     0.5845503700
   -0.9823573700    -0.6262164900     0.7565644900
   -1.1180669100    -3.5258815300    -0.4154556800
    1.4933527100    -1.2957752900    -1.0047289700
    1.0667168300     0.8500953400     0.2772667800
    0.7706436500     0.0996589400     1.6752732500
    0.8213830200     0.1202790200    -0.5792115800
    0.4953153600    -4.2984944700     0.2008820400
    2.0388465400     1.1508127600     0.2636661600
   -1.2531051000    -0.1582206300     1.8368416900
   -0.3522269200    -1.2105750200     1.2086262200
    1.5948777400    -1.6498866200    -1.9557969600
   -1.6563411200    -0.1496900400    -0.4909725100
    0.2952151000    -1.4758786100     0.1985139600
   -0.4780981100    -0.4663385100    -1.4009106300
   -0.9426197700     0.0286812400    -0.2375201300
   -2.8314017300    -2.2772283100     1.5913482000
    0.8041893100     1.6729678300    -0.2041630200
   -0.7385608900    -0.3410681200    -0.8859563700
    0.0012810700     0.4341910800    -1.2069294400
   -0.2762098600     1.3871953800     2.4986738200
   -1.1732978600     2.4956350700    -0.0391016100
   -0.4422354800     0.4947153600     1.5354592700
    1.8890179100     0.5608792200    -2.0933441500
   -0.9534573200     1.6499274800    -0.2477072100
    0.1459466100     0.6824011900    -0.3660595100
   -1.2633694600     0.8033684000    -2.3217730000
    2.7744729400    -0.5164056100     2.7155132300
    2.1043329600    -0.4265091900     0.3190253800
   -0.6418228000    -0.6247637900     0.7947517900
    0.9108269100    -0.7542317500     0.6575342900
   -0.8838413800     0.9457093900     2.4380331200
    1.0650702900     0.0185516500    -2.4398040100
    0.9028716300    -1.6240409200     0.0031414000
   -0.0428259800    -1.9476167000    -0.4906151700
    1.4149220900     0.4335819500    -0.8075929800
   -1.4850886600    -2.2008353600    -2.9688666200
   -0.3030032700    -0.8144243900     2.9806623400
   -0.0794896900     1.3675531300    -2.1492613500
   -2.7906899400     2.4695800800    -0.8311337600
    2.4296105300     0.3299285100    -0.7180390300
   -1.3028240300     0.7134999200    -0.7401364600
    2.0850958100     3.2077740800     0.7292763700
    0.8973291100    -1.4111123300    -1.6048395300
    0.4781710600    -1.0564006500    -0.6353848400
    0.6420565600     1.3314368100     0.6411493600
   -0.0239143200    -1.7307515900     3.0211909600
    0.3632745800     0.7803251900    -0.0406284400
    0.5906422700     0.4013197200    -0.3963637500
   -0.6703865700     0.2240780300     0.2894865900
    0.2810395300     0.1239945200    -0.1836712900
    0.2702286700    -0.3519260400    -0.5939057500
    0.5447906400     1.3557925600    -0.0009911100
   -0.3463378600    -1.2620001500    -0.1643394700
   -0.4715034700     0.7071581200     0.7190192400
   -0.4797129400    -0.3933941700    -0.1493167900
   -0.6943856900     0.8486648800    -0.8006710300
    0.1994171600    -0.0079633300    -0.4987505800
    0.1714416000    -0.2898145400     0.4167467100
   -0.9024462800    -0.6601423100    -0.8643440200
   -0.0797362900    -0.1058025900    -0.2012802500
    0.9371976500     1.2663378700    -0.7186927000
   -0.5159467000    -0.1012941600    -0.3320097800
    0.5170554600    -0.6628796500    -0.0599301200
    0.4779922800    -0.3179315500     0.3476790600
    0.3644009600    -1.2967797000     0.4713104900
    0.2880729400     0.5884499900     0.0300188900
    0.0506503100     0.6627055500    -0.3865977200
    0.2564264700     0.3276370200    -0.7414151700
    0.3897819400    -1.2531807200    -0.2426520700
   -0.7900554200     0.2088968400     0.6364662300
    0.4317160600     0.6199336400     0.3607593500
   -0.7981181900    -0.1933807800     0.7653405400
    0.5207469900    -0.5262262100     0.7193674700
    0.4730361300     0.1746588400    -0.1365944400
    0.0935104600    -0.5289003900     0.2349491700
   -0.0512232300     0.2529191500     0.5390836500
    0.7016888700     0.4712957600    -0.8944194600
    0.7322421500     0.1338269800    -0.0248260100
   -0.1694014200     0.3148992300     0.2064380900
    0.4170541700     0.8132146300    -0.2566015700
    0.0623720900    -1.0954795100    -0.0832112300
   -0.7826001500    -0.7810717400    -0.6597996700
   -0.2088044700    -0.3554127900    -1.0791937500
    1.1633068800    -0.0765813600     0.2204929400
    0.9612574500     0.8457300300    -1.0058764600
    0.5443058400     0.4980256400     0.2846851000
   -0.5248271000    -0.0737088100    -0.3751787600
    0.0128661500    -0.8493535000     1.3285582300
   -0.6962379900    -0.6400314600    -0.4991577300
   -0.1828839500     0.0060849200     0.2400130200
    0.3865396200    -0.4316541700     0.1814524500
   -0.5479275200     0.1372954900    -0.6028101600
   -0.0454343200     0.2423909000     0.4207001400
   -0.3811436500    -0.1394394000    -0.4122482900
   -0.1849445300     0.4538877600    -0.4363975200
   -0.7073527200     0.9474127300     0.4696528500
    2.3071434400    -0.0921270100     0.8080047300
   -0.6929571400     0.6905281300     0.1081375900

Structure 2:
    2.1861265800     0.4686171500     0.0675542600
    0.1978560100     0.5986525600     1.7973422000
    3.2560678500     0.3482192600     0.4685052600
   -0.9196813600    -0.6291548900    -0.1942824100
   -1.6833549800    -0.6550662200    -0.5142517000
   -0.3291929600    -0.5686739800    -0.8528017500
    0.2516747900     2.6656268100    -1.0418450400
   -0.4414504400    -2.3165424700     0.8733303200
   -1.6229740300    -0.6740779900    -0.8680984500
   -2.8702581100     0.9650434500    -0.1314480200
    1.8323622500    -0.2137347600    -1.9624429900
   -1.5688930500    -0.5187009200    -1.5197585300
    1.5607176900    -1.2437785400     3.0838669800
    3.1419328300     1.2846596600    -0.6037130100
    0.3455564800     1.9445998600     0.5152862700
   -1.0689112100     1.4088984800     0.1023633300
   -2.0594201700    -1.0358049300    -3.0957187100
    0.7592575000    -0.6231829900    -0.5038490500
   -0.0181865200     1.1923699500    -0.1923018000
   -0.8642292900     2.2882695800    -1.2257718400
   -0.2662483300    -1.4330984000    -0.2713824200
   -0.1501918500    -0.2742858800     3.2108846600
    0.1794665000     1.6720136500    -0.9689319100
