# Structure Index | Reference stress (9 components in eV/Å^3)
     0     0.0249844608   -0.0048694543    0.0262495471   -0.0048694543    0.0236847511   -0.0006982648    0.0262495471   -0.0006982648   -0.0156095533
     1     0.0270794300   -0.0062648938   -0.0181663151   -0.0062648938    0.0188004933   -0.0071024839   -0.0181663151   -0.0071024839   -0.0257283240
     2     0.0231963280   -0.0016989859    0.0155679049   -0.0016989859    0.0246472122   -0.0020500362    0.0155679049   -0.0020500362   -0.0241374873
     3     0.0284873263   -0.0052707625   -0.0233150602   -0.0052707625    0.0264430730   -0.0073944024   -0.0233150602   -0.0073944024   -0.0278902191
     4     0.0187123062   -0.0019130358   -0.0181025764   -0.0019130358    0.0220322979    0.0316850932   -0.0181025764    0.0316850932   -0.0175762639
     5     0.0198082063   -0.0004539737   -0.0076395909   -0.0004539737    0.0136057845   -0.0136301447   -0.0076395909   -0.0136301447   -0.0312511051
     6     0.0227817986   -0.0041817153   -0.0100621325   -0.0041817153    0.0199613748    0.0218237527   -0.0100621325    0.0218237527   -0.0358950335
     7     0.0284363410   -0.0037067191    0.0063878999   -0.0037067191    0.0292687527   -0.0113377914    0.0063878999   -0.0113377914   -0.0068496554
     8     0.0239358765   -0.0032594454   -0.0038263907   -0.0032594454    0.0253884781    0.0168413178   -0.0038263907    0.0168413178   -0.0288052690
     9     0.0306368936    0.0006036085   -0.0375599011    0.0006036085    0.0325154325    0.0176962673   -0.0375599011    0.0176962673    0.0084375674
    10     0.0214309680   -0.0062106867    0.0142895309   -0.0062106867    0.0223773172   -0.0104045661    0.0142895309   -0.0104045661   -0.0226332151
    11     0.0226928077   -0.0038145939   -0.0186041015   -0.0038145939    0.0282656875   -0.0060197431   -0.0186041015   -0.0060197431   -0.0278068081
    12     0.0202272694   -0.0037343352    0.0223218609   -0.0037343352    0.0187100409    0.0076114491    0.0223218609    0.0076114491   -0.0305834551
    13     0.0234632459   -0.0047326925    0.0084086528   -0.0047326925    0.0234155161    0.0164520923    0.0084086528    0.0164520923   -0.0289659979
    14     0.0263533915   -0.0020217703   -0.0166500425   -0.0020217703    0.0245674871   -0.0094560359   -0.0166500425   -0.0094560359   -0.0244710927
    15     0.0211501343   -0.0047109643    0.0055246956   -0.0047109643    0.0243710876    0.0074380519    0.0055246956    0.0074380519   -0.0253496845
    16     0.0264261662    0.0001432214   -0.0289212392    0.0001432214    0.0226605191    0.0206120446   -0.0289212392    0.0206120446   -0.0187717251
    17     0.0186442813   -0.0036550231    0.0136290825   -0.0036550231    0.0227844041   -0.0138959199    0.0136290825   -0.0138959199   -0.0269105631
    18     0.0248239933   -0.0012090287   -0.0266686314   -0.0012090287    0.0247541765    0.0275232225   -0.0266686314    0.0275232225   -0.0215139203
